x,y,fx,fy
0,0,-0.08741028,0.042798407
20,0,0.023976937,-0.123296656
40,0,0.04627695,0.022004502
60,0,0.045219485,-0.012514319
80,0,0.03185857,-0.054409392
100,0,0.03929891,-0.047470655
120,0,-0.061718237,0.002452556
140,0,-0.13008776,0.16376914
160,0,-0.025424331,0.009695185
180,0,0.13101803,-0.044816576
200,0,-0.030541515,-0.023626754
220,0,-0.06401399,0.027703162
240,0,0.05163994,0.05116186
260,0,-0.093856655,-0.22385009
280,0,-0.07306059,0.030532317
300,0,-0.028224885,0.059040375
320,0,-0.00358363,-0.041709103
340,0,-0.01909962,0.048508514
360,0,-0.019583028,0.09419456
380,0,-0.04324049,-0.05569012
400,0,-0.032478243,-0.055605777
420,0,-0.026261332,-0.0033716292
440,0,0.13931435,0.08132628
460,0,-0.12666328,-0.06352622
480,0,0.042476017,0.042372122
500,0,0.112556465,-0.13182318
520,0,-0.0001199461,0.06851903
540,0,0.043745223,0.024372907
560,0,-0.042032287,-0.07433388
580,0,0.0125794,0.00527456
600,0,0.026967932,-0.009270596
620,0,-0.00863025,0.017455745
640,0,-0.11897634,0.061371107
660,0,-0.0857821,0.015501741
680,0,-0.019423496,0.0013688835
700,0,0.0669848,0.048099846
720,0,0.0014186279,-0.010418417
740,0,-0.0303024,0.015774025
760,0,-0.015548493,-0.00042625735
780,0,0.0021570418,0.0415677
800,0,0.07723835,0.01135444
820,0,0.005438954,0.036518943
840,0,-0.028535143,0.0020922828
860,0,-0.0032371876,0.008865271
880,0,-0.014109285,0.028075937
900,0,-0.005710003,0.01261422
920,0,0.022005342,-0.027340125
940,0,-0.023808531,0.016853264
960,0,-0.006513188,0.018903341
980,0,0.02040942,0.061741453
0,20,-0.0006570744,-0.0010250432
20,20,-0.025727056,-0.057486013
40,20,0.03460367,-0.058506943
60,20,0.09239178,-0.0027279763
80,20,0.08085983,-0.039501093
100,20,-0.15465787,-0.025563225
120,20,0.067372695,0.018244186
140,20,0.05901497,0.0048399786
160,20,0.051858477,-0.020347388
180,20,0.01661436,-0.001236858
200,20,0.043356553,-0.059109263
220,20,0.024042802,-0.0013034958
240,20,0.006479399,0.07675315
260,20,-0.02674893,0.039503325
280,20,-0.05894628,-0.022195786
300,20,0.0085040955,-0.0035101539
320,20,0.0036775311,-0.06884839
340,20,-0.089746594,-0.07498941
360,20,3.189766e-05,-0.041111175
380,20,-0.027616646,-0.09127453
400,20,-0.046932165,-0.084375694
420,20,-0.037459698,0.0071712458
440,20,-0.0027677873,-0.0075273076
460,20,-0.005593024,-0.0075374697
480,20,0.0062256907,0.05533981
500,20,0.0017779766,0.0022232393
520,20,-0.06254449,0.0011954638
540,20,-0.043286737,-0.043822486
560,20,-0.015439372,0.013488606
580,20,-0.01713909,0.017342098
600,20,-0.00080228783,-0.017594859
620,20,0.06876153,0.013827216
640,20,0.049056992,0.008787027
660,20,0.022784883,0.018243568
680,20,-0.0109501695,0.040265225
700,20,0.03943293,-0.02218197
720,20,0.031766087,0.033977285
740,20,-0.0011494902,-0.0070603387
760,20,-0.012101764,0.025160234
780,20,0.0002462682,-0.00083222974
800,20,-0.02896488,-0.01889682
820,20,0.03037123,0.06823296
840,20,0.0007820756,0.010031628
860,20,0.068590246,-0.0009667754
880,20,0.023911605,0.02180773
900,20,0.026340608,0.033861656
920,20,-0.024956878,-0.008160743
940,20,-0.10573455,-0.049939454
960,20,0.022539862,-0.032706868
980,20,0.002846963,0.014984048
0,40,-0.106447786,0.119102634
20,40,0.038099,0.036550455
40,40,0.008075069,-0.097843416
60,40,0.025064982,-0.0113752745
80,40,0.03257391,0.016665911
100,40,0.0074191433,0.019577
