x,y,fx,fy
0,0,-0.04816438,0.06339281
20,0,-0.013844294,-0.0022466455
40,0,0.0052903923,0.008947377
60,0,1.6958539e-07,1.1317428e-05
80,0,3.680478e-05,-5.859852e-07
100,0,-7.754943e-06,6.427986e-05
120,0,0.036510676,-0.00012249748
140,0,0.003364644,0.0020616462
160,0,-0.0011244285,-0.004486765
180,0,-0.00058380293,-0.0022867925
200,0,-0.022338528,0.12588005
220,0,-0.000761211,-0.00012334838
240,0,0.0068621277,0.001924645
260,0,0.01750551,0.0025318323
280,0,0.008672722,0.002208448
300,0,-0.020965809,-0.039467487
320,0,-0.017059762,-0.0068140654
340,0,0.0049587423,0.003006703
360,0,0.007255456,-0.0063966056
380,0,7.018103e-06,0.0001058998
400,0,-0.00027426353,-6.2287974e-05
420,0,-0.010024188,0.019329773
440,0,0.0028904744,0.0025819086
460,0,0.010312542,0.004108885
480,0,0.03511841,0.008716147
500,0,0.041563895,0.022239162
520,0,-0.006414653,0.026533447
540,0,0.013049863,0.023530351
560,0,-0.002232994,0.008207938
580,0,-3.5586567e-05,4.3885477e-05
600,0,0.021920811,0.0020355012
620,0,-0.018333405,-0.12149038
640,0,-0.017054308,0.0026542055
660,0,0.016365824,0.007381029
680,0,-0.012493272,-0.004247946
700,0,-0.00011023375,1.8151773e-05
720,0,4.2965835e-06,2.5005835e-05
740,0,-0.000895416,0.0028055734
760,0,-0.06355434,-0.094739586
780,0,0.00016873487,0.00020487778
800,0,0.0005680474,-0.0044388417
820,0,-0.043508917,0.041912444
840,0,0.009614998,0.004921623
860,0,0.0082640685,-0.00329469
880,0,0.024735902,-0.020515753
900,0,0.03432436,0.19780561
920,0,0.0012355614,0.0019782467
940,0,0.003768155,0.0008386037
960,0,-0.012442922,0.043809623
980,0,-0.015538761,0.019086245
0,20,0.00012580155,4.289369e-05
20,20,0.02320271,0.034524236
40,20,5.480186e-05,8.401702e-05
60,20,5.720162e-07,2.4362304e-08
80,20,2.387834e-07,1.8185682e-07
100,20,-2.5028362e-07,-1.12806646e-07
120,20,0.0059821587,0.0049329633
140,20,-0.01742082,-0.05466153
160,20,0.0007272655,-0.0125469705
180,20,0.0011013171,-0.00026321373
200,20,-4.9317085e-05,8.964795e-05
220,20,2.8123809e-08,-8.709665e-06
240,20,1.8300699e-06,2.6679222e-08
260,20,1.7497587e-06,-2.5278047e-07
280,20,-6.4605447e-06,-5.0360035e-07
300,20,-0.00052790076,-0.105160736
320,20,-0.056296,-0.07725966
340,20,0.0009784088,0.0010937809
360,20,0.017297052,0.019775154
380,20,7.25435e-05,0.0012157954
400,20,-0.008600677,0.010304704
420,20,-0.059566054,-0.0046095187
440,20,-0.0049700327,-0.008817941
460,20,-0.009910478,0.016297046
480,20,-0.00021895723,0.006824865
500,20,6.3162566e-05,0.00010706868
520,20,9.037145e-06,-1.2777116e-06
540,20,-3.1550626e-05,0.00017211364
560,20,0.041714292,-0.012702763
580,20,0.012970911,-0.00012357614
600,20,-4.686733e-05,0.00027888175
620,20,-0.00028678,-0.0007462696
640,20,7.7799676e-05,-0.00013297863
660,20,-0.007535039,0.026933849
680,20,-0.041326832,0.06271047
700,20,3.0309036e-05,-3.9341146e-05
720,20,-8.693878e-05,-0.00018967027
740,20,0.00010347339,-0.0001283465
760,20,-0.0050702333,-0.010498752
780,20,-1.0598822e-05,3.2804153e-05
800,20,-0.024609266,0.0073275315
820,20,-0.0055810637,0.004359903
840,20,-5.804997e-05,5.7527563e-05
860,20,-0.02116316,0.0067940634
880,20,-0.025549674,-0.0720876
900,20,0.0005402167,-0.0072305854
920,20,0.00814272,-0.008228772
940,20,2.0135005e-05,2.109852e-05
960,20,-0.03480671,0.117808186
980,20,-0.0142886555,0.014437388
0,40,0.0047120187,-0.014763468
20,40,-0.09648043,-0.11769105
40,40,-0.013660225,0.0110666305
60,40,-1.9894753e-05,1.7696544e-05
80,40,-2.6571854e-07,3.406525e-07
100,40,-8.08448e-07,-6.542426e-07
120,40,-0.020293891,-0.022932503
140,40,-0.0737616,-0.02876043
160,40,-0.017449042,-0.095672205
180,40,0.041262083,0.00514968
200,40,-5.1372904e-06,1.2342603e-06
220,40,2.0601212e-06,-4.89698e-07
240,40,2.6275968e-05,-2.3692063e-07
