x,y,fx,fy
0,0,0.0069787283,-0.060119186
20,0,0.007334425,-0.026432587
40,0,-0.00042877498,0.0034247038
60,0,-0.0037089593,0.0048839333
80,0,0.09214563,-0.06788394
100,0,0.006077267,0.002480371
120,0,-0.015534325,-0.0009548811
140,0,-0.06743223,0.020002607
160,0,0.023195041,0.0041426793
180,0,-0.0029747298,0.002483082
200,0,-0.074146695,-0.031842086
220,0,-0.009143336,0.022533856
240,0,0.05147847,-0.043905415
260,0,-0.05591446,-0.0044267424
280,0,-0.035368912,0.020261351
300,0,-0.025601678,0.11837562
320,0,-0.050193284,-0.053052835
340,0,-0.001271281,0.0036965592
360,0,-0.09187139,0.0852267
380,0,-0.051105488,0.003518207
400,0,-0.03939604,0.03780592
420,0,0.021013297,0.009486147
440,0,0.003255815,0.07625467
460,0,0.12629364,-0.027378319
480,0,-0.16362046,-0.02366449
500,0,-0.16097924,0.019940993
520,0,0.08061616,-0.040489744
540,0,0.100537404,0.031966634
560,0,0.002153044,-0.0026613146
580,0,-0.01514334,-0.023168828
600,0,0.0002875776,-0.0001739276
620,0,-0.08091034,0.03836277
640,0,0.006686976,0.022119392
660,0,-0.006290031,-0.021462705
680,0,0.013809482,0.010533194
700,0,0.0071493452,0.095060125
720,0,0.021955574,0.049492385
740,0,0.0973885,0.019738112
760,0,-0.0303712,-0.019526806
780,0,-0.05127723,-0.021265121
800,0,-0.00016815227,0.00039032762
820,0,0.0056838514,0.025739506
840,0,0.015202203,0.0014866584
860,0,0.020110074,-0.01865852
880,0,0.008757104,-0.096039325
900,0,0.008310388,-0.055196796
920,0,-0.03874061,0.07877244
940,0,0.057995435,-0.0049390635
960,0,0.023920061,0.014231397
980,0,-0.002139069,0.0029436857
0,20,-0.0031503101,-0.10200439
20,20,0.030529385,0.009859925
40,20,0.041806255,0.06310389
60,20,0.0023976613,-0.009641754
80,20,0.05470087,-0.08049147
100,20,0.07577801,0.036362242
120,20,-0.20197709,-0.111085154
140,20,-0.055005755,0.036832653
160,20,-0.018152205,-0.040090982
180,20,-0.042642877,0.08948532
200,20,-0.102618456,0.07476002
220,20,0.050200675,0.025676612
240,20,8.963929e-05,0.00021375463
260,20,0.02116753,-0.02409387
280,20,-0.15174052,-0.0025183223
300,20,-0.02137239,0.010051508
320,20,0.02187163,-0.008903677
340,20,0.014452291,-0.011383013
360,20,-0.064204544,0.001815154
380,20,-0.00014737759,0.019134238
400,20,0.008013106,0.047847472
420,20,0.00045768224,0.020493055
440,20,0.0013118656,-0.03306548
460,20,0.033330042,0.01271311
480,20,0.011803711,0.0141559895
500,20,-0.004206998,0.0055009616
520,20,-0.053445935,-0.011619421
540,20,-0.08786838,0.007949221
560,20,0.012331672,0.030204376
580,20,-0.0053980327,-0.011249362
600,20,-0.035004172,0.031244915
620,20,0.01900327,0.00029098554
640,20,-0.011454534,-0.00074601365
660,20,0.033260103,-0.005208332
680,20,-0.0079075545,0.03650686
700,20,0.020678226,0.044484846
720,20,-0.037320297,0.0028084288
740,20,-0.13677646,0.025531191
760,20,-0.010906262,0.019792328
780,20,0.0019169555,-0.0024560448
800,20,0.015890434,-0.018514236
820,20,-0.0112397205,0.006795604
840,20,0.0016273308,-0.028476752
860,20,-0.00663148,0.039011557
880,20,-0.00162953,-0.013856573
900,20,0.06893325,0.117388636
920,20,-0.18563794,0.1773785
940,20,-0.0010347102,0.005070209
960,20,-0.009221283,0.014473749
980,20,0.018862799,0.03329736
0,40,0.005860793,-0.017569194
20,40,0.0004686037,0.0015539271
40,40,-0.04293808,-0.048992176
60,40,0.0059520653,-0.042573843
80,40,-0.025035666,-0.061031573
100,40,-0.05351409,-0.005205444
120,40,0.0076343105,0.052149042
140,40,-0.04287982,0.062208112
160,40,0.005145434,-0.009205062
180,40,0.005249484,0.005218361
200,40,0.022993505,-0.044369362
220,40,0.010011979,-0.025041254
240,40,-0.04428016,-0.034396794
260,40,-0.007405049,0.07942635
280,40,-0.013476334,0.0018774418
300,40,-0.014228945,-0.041290447
320,40,0.027310537,-0.08707366
340,40,0.008012615,-0.006504314
360,40,0.071639605,0.020167576
380,40,0.027651442,0.007846932
400,40,0.0065476974,0.030809456
420,40,0.010458257,0.005447514
440,40,-0.053289223,-0.02912859
460,40,0.011071329,0.00127403
480,40,-0.0010978994,0.019102661
500,40,-0.009815763,-0.003521133
520,40,-0.011974845,-0.039213825
540,40,0.02580712,0.07979623
560,40,0.01842198,-0.010913061
580,40,0.039285958,-0.008656186
600,40,-0.05937289,0.0026002142
620,40,-0.004006334,0.04757101
640,40,0.03644917,0.03610568
660,40,0.008547638,-0.039707422
680,40,0.0017110315,-0.026390199
700,40,-0.07822308,-0.0027292098
720,40,-0.07282884,-0.0069273887
740,40,0.033793893,0.030606888
760,40,-0.03595516,-0.018486928
780,40,0.022657914,-0.0032633492
800,40,0.08165965,-0.011085137
820,40,-0.04543585,0.008388007
840,40,-0.00046148326,-0.043204367
860,40,-0.019750096,-0.03055397
880,40,0.039821323,0.00514007
900,40,0.03865891,0.04364355
920,40,-0.10026999,0.08403752
940,40,-0.025554048,0.030030956
960,40,-0.0010454032,-0.024963645
980,40,-0.023096543,-0.01493787
0,60,-0.0014049179,-0.22403523
20,60,-0.00064937415,-0.02561074
40,60,0.08509443,0.029444564
60,60,0.020161659,0.12810202
80,60,0.03433365,0.0764109
100,60,-0.013706292,0.005595446
120,60,0.03712802,0.095774084
140,60,-0.11879741,-0.1099623
160,60,-0.065701716,0.013170759
180,60,-0.0016231393,0.0009643077
200,60,-0.0031043505,-0.0013831988
220,60,0.00807753,-0.11180508
240,60,-0.00021255961,-0.0007168266
260,60,-0.026504198,-0.06853464
280,60,0.002756914,0.0014144885
300,60,0.0011168065,-0.03548285
320,60,-0.045043163,0.008136406
340,60,0.029402519,-0.0047719753
360,60,-0.024403155,-0.020795038
380,60,-0.04458928,-0.009638907
400,60,0.009533048,0.001367467
420,60,-0.015872594,-0.017175607
440,60,0.033205785,0.0022616463
460,60,0.03037549,0.019422576
480,60,-0.049530733,0.027512565
500,60,-0.004223522,0.0008556219
520,60,-0.035251893,0.15277258
540,60,-0.04779639,-0.0026348832
560,60,0.12726489,-0.015812729
580,60,0.044077393,0.025200587
600,60,-0.0029078608,0.0011776951
620,60,0.025031246,-0.00439775
640,60,-0.033957683,-0.0533928
660,60,-0.110056646,0.11224318
680,60,-0.022743251,-0.0039340435
700,60,-0.012108208,0.022047928
720,60,-0.02072328,-0.020121833
740,60,-0.000112446505,0.00019080465
760,60,-0.015511694,0.017838642
780,60,-0.015483707,0.0065974025
800,60,-0.10576872,-0.002165719
820,60,-0.020462751,0.0038713594
840,60,-0.012664439,0.011689128
860,60,-0.07593965,-0.017867982
880,60,0.0071747336,0.05267224
900,60,0.002170958,0.02655402
920,60,-0.03601219,0.022860672
940,60,-0.06354882,0.058185924
960,60,-0.013436007,0.0110932635
980,60,-0.0029195552,-0.008701966
0,80,0.006212137,0.004076662
20,80,0.017914405,0.032055564
40,80,0.0013047571,0.012620952
60,80,0.046522897,0.0063720844
80,80,-0.0026388979,-0.0024425657
100,80,0.029785434,0.022241214
120,80,-0.03749146,-0.034011997
140,80,-0.0141878165,0.023508718
160,80,0.079911254,0.013644244
180,80,0.006019762,0.048908733
200,80,0.00653243,0.003134453
220,80,0.0042522075,-0.015393674
240,80,-0.14959665,0.025904885
260,80,-0.013802563,0.0035303999
280,80,0.046235703,0.01688084
300,80,-0.052230395,-0.006987107
320,80,-0.08847975,-0.030909277
340,80,0.07906131,0.09175553
360,80,0.010284204,0.045587696
380,80,-0.00033506588,0.019484084
400,80,0.03150904,0.09485908
420,80,0.05826372,0.12567541
440,80,-0.0700432,0.0036333322
460,80,-0.027634248,-0.017364703
480,80,-0.009062918,0.013910328
500,80,-0.04244465,0.03991501
520,80,0.007057425,0.030599982
540,80,0.00023870548,0.00427441
560,80,0.007533975,0.008087252
580,80,0.0074278857,-0.0040283087
600,80,-0.009978922,0.024625711
620,80,-0.0069643916,-0.003580631
640,80,-0.0015032691,0.0009885276
660,80,-0.0031198491,0.0010869693
680,80,-0.003256979,0.00043561772
700,80,-0.010729225,0.00967615
720,80,0.004254797,0.0053079543
740,80,-0.0013640529,0.004751354
760,80,0.0021917105,-0.002019776
780,80,-0.009341561,0.03901019
800,80,-0.035460256,-0.08217603
820,80,-0.054833233,-0.044419862
840,80,-0.015823377,0.046725217
860,80,0.03765334,-0.018427942
880,80,0.017518874,-0.0113721555
900,80,0.05807781,-0.007768793
920,80,0.05336893,-0.0542986
940,80,-0.030782871,0.058775097
960,80,-0.09791594,-0.0016875745
980,80,0.0067002424,0.19059454
0,100,-0.007857453,-0.04406305
20,100,0.045549322,0.016842829
40,100,-0.035050962,-0.0148134
60,100,0.015201837,0.008945271
80,100,0.039133724,-0.021012861
100,100,0.012280314,-0.017687444
120,100,0.07779842,0.01836798
140,100,0.010659466,0.012854819
160,100,-0.0283294,-0.00063997414
180,100,-0.052015908,-0.040802706
200,100,0.026424767,0.056162514
220,100,0.00023865154,-0.00043682408
240,100,0.07753661,0.08928871
260,100,0.049769558,0.0019055612
280,100,0.013175733,0.047008134
300,100,-0.05528504,-0.023762483
320,100,-0.016927611,-0.004979795
340,100,0.00077169517,-0.0010925134
360,100,-0.019136852,-0.031106321
380,100,-0.0016131569,-0.0004921688
400,100,0.033564728,0.012277609
420,100,-0.026981784,-0.02851267
440,100,-0.030679744,0.019599427
460,100,-0.037167802,-0.021636887
480,100,0.014479486,-0.030747695
500,100,0.037752323,-0.027325522
520,100,-0.040623233,-0.00029920938
540,100,-0.03857237,0.059205804
560,100,-0.0087912725,0.009057184
580,100,-0.001965533,-0.00059845956
600,100,0.09389117,0.052239876
620,100,-0.0007561408,-0.017770069
