x,y,fx,fy
0,0,-0.04668244,0.06260689
20,0,-0.034091376,0.009681611
40,0,0.04113046,0.037722025
60,0,0.044416435,0.02817833
80,0,-0.10560504,0.048371773
100,0,0.030116733,0.017208848
120,0,-0.005384432,0.0053246967
140,0,0.0422803,0.042529397
160,0,-0.022207417,0.10646548
180,0,0.10460144,0.12757915
200,0,0.0041446914,0.110657
220,0,-0.034866624,0.024040809
240,0,0.15994644,0.12763166
260,0,-0.04832031,-0.032720357
280,0,0.007075843,0.03592726
300,0,0.008770195,0.017262053
320,0,-0.12835199,0.059647705
340,0,-0.12439224,0.0054864865
360,0,-0.021196563,-0.023341294
380,0,0.019825427,0.06587453
400,0,-0.089877844,-0.0639527
420,0,-0.059909895,0.031262558
440,0,0.037726194,0.0018385594
460,0,0.09818388,-0.022781767
480,0,-0.053371087,0.05548865
500,0,-0.0008721685,-0.10947849
520,0,-0.058699723,-0.009219458
540,0,0.0059030685,0.02295136
560,0,-0.0058791037,0.075469606
580,0,-0.08871507,0.016631259
600,0,-0.028670006,-0.019002162
620,0,-0.014638229,0.018488633
640,0,0.014269772,0.04761818
660,0,0.03940245,0.0756227
680,0,-0.018565118,0.008633638
700,0,0.016130798,-0.020387992
720,0,0.104752205,-0.025424773
740,0,0.011826949,0.0024059382
760,0,0.01629411,0.009829125
780,0,-0.02992323,0.09229622
800,0,-0.03179725,-0.028191382
820,0,-0.010074172,-0.0018724068
840,0,0.040104687,0.006303499
860,0,0.020335143,0.0025132142
880,0,-0.045052886,0.044922657
900,0,-0.042622127,-0.16846086
920,0,0.04398638,-0.025912492
940,0,0.00488461,0.010769978
960,0,0.0073028863,0.007075442
980,0,-0.075668454,0.07455166
0,20,-0.0021274278,-0.0017010407
20,20,-0.050295796,-0.08014242
40,20,0.023794882,-0.009898008
60,20,0.06079152,-0.04609967
80,20,0.025048327,-0.031475995
100,20,0.16939133,0.016309747
120,20,0.007582144,0.059695974
140,20,0.057327524,0.035390213
160,20,0.025551736,-0.0070038326
180,20,-0.08467334,-0.014797387
200,20,-0.00023443224,0.048929326
220,20,0.011203015,-0.00035520547
240,20,-0.012031416,-0.02249697
260,20,0.057181004,-0.046566296
280,20,0.06770902,0.025827061
300,20,0.025894346,-0.07565942
320,20,0.017337454,0.0071319793
340,20,0.012556863,0.040742114
360,20,0.0049649486,0.05783688
380,20,0.028132612,-0.01264989
400,20,-0.042759143,0.033578526
420,20,0.049286727,-0.0126056215
440,20,-0.013657244,0.005816516
460,20,0.021501606,-0.030185463
480,20,0.0043486697,-0.00040451525
500,20,-0.02417201,-0.040894683
520,20,0.009444692,0.03491528
540,20,0.042919435,-0.08517414
560,20,0.09505554,-0.011711968
580,20,0.050870527,-0.03932249
600,20,0.012524024,-0.070827715
620,20,-0.0009882338,-0.040069453
640,20,0.033202983,-0.00034135053
660,20,-0.0127769215,0.0047535268
680,20,-0.06615057,0.016575623
700,20,0.013759237,0.0008476373
720,20,0.06475001,0.018053656
740,20,-0.00865417,0.009600545
760,20,-0.0036602227,-0.0011249577
780,20,-0.004017538,-0.021828344
800,20,-0.010301714,-0.0068660425
820,20,0.027156588,0.008264938
840,20,-0.011717578,0.015203594
860,20,0.114970505,-0.01920345
880,20,-0.0002951376,0.048385758
900,20,-0.0012785323,-0.21838978
920,20,0.0064811045,-0.02827195
940,20,0.00012886123,0.028450385
960,20,-0.022420088,0.008185478
980,20,0.063555144,0.013686201
0,40,0.015877914,-0.007900785
20,40,0.15263288,0.07164154
40,40,-0.034882654,0.00085481646
60,40,-0.021584656,-0.032414023
80,40,-0.039964825,0.0009162623
100,40,-0.02658833,-0.04257529
120,40,0.0004893002,0.00065874466
140,40,0.004561609,0.08238759
160,40,0.03227045,-0.08080668
180,40,-0.0055242656,0.0047681103
200,40,0.003678437,-0.012026306
220,40,-0.015537056,-0.03930623
240,40,0.0065717376,-0.011998806
260,40,-0.028837908,-0.042210434
280,40,0.016602159,-0.049675237
300,40,-0.087893255,-0.17256546
320,40,0.038685575,0.022924108
340,40,-0.036193226,0.013895021
360,40,0.06949795,0.00791097
380,40,0.07440434,0.026333952
400,40,0.01224959,-0.017337903
420,40,-0.011496971,-0.021669475
440,40,-0.035119776,-0.005941017
460,40,0.00062680687,-0.08597636
480,40,-0.03542949,0.00352261
500,40,-0.0011145708,-0.033932127
520,40,0.034075398,-0.06114004
540,40,0.021200204,0.109854795
560,40,0.06862083,0.048299506
580,40,0.08094014,0.06365838
600,40,0.021964772,0.059172668
620,40,0.05329242,-0.013479294
640,40,0.017767427,-0.0048073316
660,40,0.0314044,0.06751454
680,40,-0.010551131,0.01731626
700,40,-0.05212839,-0.025837235
720,40,0.00064455735,0.01585633
740,40,0.0011818245,0.030668085
760,40,0.044141922,0.06480662
780,40,0.054369275,-0.026383482
800,40,0.0036246497,-0.045012273
820,40,0.025753668,-0.048457205
840,40,-0.009186841,-0.00027268508
860,40,0.06016733,-0.055952806
880,40,-0.017300755,0.0033515077
900,40,-0.06408618,-0.14304888
920,40,0.030000962,0.020865954
940,40,-0.011082307,-0.051729035
960,40,-0.028102355,-0.07809356
980,40,0.0030118886,-0.0073857047
0,60,0.0061098593,-0.027116226
20,60,-0.019843813,-0.0651254
40,60,-0.024444908,-0.03983824
60,60,0.03932868,0.033970963
80,60,0.008839216,-0.007190064
100,60,-0.037976634,-0.037459757
120,60,0.020276511,-0.027461326
140,60,0.034461416,-0.0036323895
160,60,0.0045481576,0.0046346528
180,60,-0.046891663,-0.012608914
200,60,0.076894134,-0.01564358
220,60,-0.024426093,-0.030036034
240,60,0.009630427,0.010893069
260,60,0.0076509006,-0.009354263
280,60,0.039451543,0.0365085
300,60,-0.068120226,-0.03199774
320,60,0.039479773,-0.027514508
340,60,0.028235054,0.023147855
360,60,-0.054255854,-0.015945127
380,60,-0.00035483687,-0.040978856
400,60,-0.0012259285,-0.0058791516
420,60,0.020882972,0.06657482
440,60,-0.019545237,-0.003941317
460,60,-0.029638994,-0.06362706
480,60,-0.036281455,-0.02235869
500,60,0.0014142995,-0.027693506
520,60,0.024042252,0.033007383
540,60,-0.023577891,-0.0631114
560,60,0.02385672,-0.019043284
580,60,-0.045943104,-0.056719016
600,60,-0.015382278,-0.0046639005
620,60,0.015238582,-0.011915999
640,60,-0.069079675,-0.050264336
660,60,-0.004794215,-0.0023423536
680,60,-0.025111675,0.0038449753
700,60,0.024974346,-0.043933563
720,60,3.1168922e-05,-8.885531e-06
740,60,0.028085204,-0.02930688
760,60,0.07337662,0.10117186
780,60,-0.007319584,0.026572632
800,60,0.0025550073,-0.0031119639
820,60,0.040460844,0.0054345336
840,60,-0.0584133,-0.02434623
860,60,-0.026255671,0.0038822952
880,60,-0.0035641566,0.027033841
900,60,0.012146748,0.0053161085
920,60,0.013074727,0.009813851
940,60,0.008154226,-0.019749533
960,60,-0.012025235,-0.008020781
980,60,-0.021573799,-0.038648006
0,80,-0.025355557,-0.014686318
20,80,-0.0040967204,0.034788374
40,80,7.01264e-05,6.237987e-07
60,80,-0.03932589,-0.0252232
80,80,0.0069796634,0.0045149773
100,80,-0.06892023,0.039856274
120,80,0.007613331,0.028830051
140,80,-0.028108252,-0.014999545
160,80,0.056288153,0.02818939
180,80,-0.048402965,0.006874501
200,80,-0.0032258376,-0.15593351
220,80,-0.01946881,0.002051099
240,80,0.022985594,-0.00392561
260,80,-0.030113636,0.05879517
280,80,0.02375077,0.01662324
300,80,-0.023014236,-0.027455479
320,80,0.0116746845,-0.0028057857
340,80,0.02206555,0.066225365
360,80,-0.011624241,0.020294532
380,80,-0.03361052,0.031657636
400,80,0.02314661,-0.017284257
420,80,0.03470634,0.010421656
440,80,-0.08600458,0.023002552
460,80,-0.010789875,0.0034414975
480,80,0.053977996,0.065215945
500,80,0.059882678,0.039968636
520,80,-0.08167339,-0.05530805
540,80,-0.0180337,-0.020373415
560,80,-0.008041403,-0.01288381
580,80,-0.039386086,-0.024333082
600,80,-0.031197075,-0.059660554
620,80,0.0010803086,-0.038470678
640,80,0.03874274,-0.03183258
660,80,0.003654717,-0.0010365263
680,80,0.0333256,0.0020608827
700,80,-0.0030694555,0.00062439905
720,80,-0.019872041,-0.035010926
740,80,0.04352317,0.031123832
760,80,0.0021229656,0.002473535
780,80,-0.03357792,0.013850044
800,80,0.028788382,-0.0153859295
820,80,-0.008818945,0.033990398
840,80,-0.029076936,0.01553226
860,80,0.02036473,0.046876952
880,80,0.036801487,-0.013543938
900,80,0.03295107,0.064840935
920,80,-0.025442304,0.04063847
940,80,0.014607545,0.10136149
960,80,0.087961756,0.030227307
980,80,-0.012240601,-0.027313318
0,100,-0.030676229,-0.07560559
20,100,0.072175115,0.02820506
40,100,0.016852535,0.06333457
60,100,0.02902745,-0.052141692
80,100,-0.08222658,-0.050115068
100,100,0.039588947,-0.0110989185
120,100,0.025368862,0.06240671
140,100,0.0486088,-0.0038152628
160,100,0.10340519,0.027415395
180,100,0.00059595786,0.18923293
200,100,0.0035448426,-0.03516999
220,100,-0.06279469,0.08243315
240,100,-0.04477474,-0.02056848
260,100,-0.03035756,0.024250861
280,100,-0.012452969,0.01817272
300,100,-0.008151456,-0.00868484
320,100,0.081226945,-0.04675584
340,100,-0.10813613,-0.016987452
360,100,0.033583146,-0.022431469
380,100,0.035295453,0.044996988
400,100,-0.054463677,0.044504553
420,100,-0.08943017,0.037865803
440,100,-0.018465925,0.021711929
