x,y,fx,fy
0,0,0.051342994,-0.0470052
20,0,-0.008048063,-0.007885251
40,0,0.02522172,-0.0005424324
60,0,-0.054809783,-0.026266886
80,0,-6.21511e-05,3.5584188e-05
100,0,0.007521401,0.007837553
120,0,0.08520216,-0.048470933
140,0,0.19756615,0.14265539
160,0,0.08277089,-0.055340663
180,0,-0.0056482656,0.0053133247
200,0,-0.0032386014,-0.009861254
220,0,0.0015679883,0.010659255
240,0,-0.2061266,-0.0075424775
260,0,0.13531646,0.0094241
280,0,0.00012971538,7.187439e-05
300,0,-6.856887e-05,0.00019513101
320,0,0.03207147,0.013845974
340,0,-0.00034942597,0.0004736757
360,0,-4.3921187e-05,0.00027748715
380,0,0.013309117,0.016869873
400,0,-7.085255e-05,-3.384197e-05
420,0,6.670489e-06,8.311207e-06
440,0,1.4141839e-05,3.5867724e-05
460,0,3.677347e-06,-1.0638657e-05
480,0,0.006484701,0.021448744
500,0,0.00079236506,0.023829937
520,0,0.014137999,-0.008062018
540,0,0.0010732558,0.006167396
560,0,0.034832463,-0.011165689
580,0,0.0018811884,0.0059459894
600,0,-0.009894825,0.015309881
620,0,0.06446054,0.015255999
640,0,-0.001761455,0.0019368958
660,0,0.00516574,-0.007456521
680,0,0.1835951,0.0001570459
700,0,0.019298792,0.004834434
720,0,0.0017557916,0.01780746
740,0,-7.2141876e-07,7.3988936e-08
760,0,5.0965245e-06,6.364837e-07
780,0,-0.0067525976,0.0022653446
800,0,1.4712736e-05,7.3303045e-06
820,0,9.670352e-05,0.00024900053
840,0,-0.020673921,0.00253622
860,0,-0.0010139414,-0.0016903299
880,0,0.12998389,0.020371784
900,0,0.022008935,-0.3285164
920,0,-0.0031871386,0.0071923123
940,0,-0.05228893,-0.010478082
960,0,-0.0008706357,-6.402272e-05
980,0,-7.863794e-06,4.1937083e-06
0,20,0.03580932,0.039837364
20,20,0.002067163,0.007184889
40,20,0.0004479434,0.000120799006
60,20,0.021725181,0.006360009
80,20,-1.646328e-06,8.1467795e-07
100,20,-5.6868007e-06,5.3627126e-08
120,20,-0.037115697,-0.02124612
140,20,0.0717167,0.015540854
160,20,0.09409496,-0.20719561
180,20,-0.07859904,-0.046813596
