x,y,fx,fy
0,0,0.039633475,-0.032344703
20,0,0.00047620252,0.00013062314
40,0,0.0011278284,0.0022600538
60,0,0.0004900154,0.0009566373
80,0,0.0013534452,0.0015379871
100,0,0.002757101,0.0006797494
120,0,-0.15098491,0.2484239
140,0,4.3531894e-05,0.00037477707
160,0,-0.011001423,0.009465445
180,0,0.0007403216,-0.0017302231
200,0,0.0037314945,0.039527
220,0,0.0027559241,1.07503e-05
240,0,0.0005747015,0.0021846255
260,0,0.007832593,0.0003752014
280,0,-3.6756464e-06,4.9639723e-09
300,0,-0.00025680155,0.00024020461
320,0,0.0065280613,0.032290626
340,0,0.0011808461,0.013810237
360,0,-0.09256023,0.23637126
380,0,0.75676143,0.33637547
400,0,0.8526826,1.3942332
420,0,0.49465755,0.48914796
440,0,0.22070768,0.40552586
460,0,0.12317267,0.33971074
480,0,0.2352656,0.64752775
500,0,-0.039651338,0.4454844
520,0,0.1911398,0.4698284
540,0,0.642513,1.113666
560,0,0.17408004,0.8480847
580,0,0.023487782,1.0950823
600,0,-0.21686842,0.7815464
620,0,0.6320506,1.1784005
640,0,0.7828827,2.4414582
660,0,-0.051997792,0.0438945
680,0,-0.07803264,-0.013450515
700,0,-0.083561994,0.100340106
720,0,-0.06445827,0.2861807
740,0,-0.02480647,0.43165967
760,0,-0.027903454,0.009910932
780,0,-0.00034263066,0.00038801852
800,0,-2.326365e-05,5.9993148e-05
820,0,0.014687188,0.021136558
840,0,0.025335118,0.004334571
860,0,0.010090826,2.0456928e-05
880,0,-1.4432507e-05,6.2293366e-09
900,0,7.751399e-05,0.00018326871
920,0,-0.0002510394,0.0011799451
940,0,-0.00024034215,0.00035798104
960,0,-7.1422437e-06,3.1736363e-07
980,0,-4.02e-06,1.962867e-05
0,20,0.0068058684,0.020204708
20,20,6.375799e-08,1.8285814e-07
40,20,-5.164782e-07,-1.1985132e-07
60,20,-3.1412551e-07,4.5388093e-09
80,20,-1.2531196e-06,3.6639366e-07
100,20,-6.536279e-07,9.058522e-05
120,20,-0.00022278237,-0.00023334702
140,20,1.7155955e-05,-3.3561646e-06
160,20,-1.2749248e-06,2.1466992e-07
180,20,-3.3376941e-06,3.4411514e-07
200,20,-4.333474e-06,8.839111e-08
220,20,-2.1932628e-06,-3.1700015e-08
240,20,-8.566384e-07,3.343725e-07
260,20,-2.4076908e-06,3.6308105e-09
280,20,-2.043223e-06,1.14887385e-07
300,20,-5.04398e-06,1.4405914e-05
320,20,-0.0233244,0.12680171
340,20,-0.011907652,0.022126423
