x,y,fx,fy
0,0,-0.0003127495,0.0009287448
20,0,0.0044998913,-0.06785829
40,0,0.06592818,0.05509874
60,0,-0.0016350304,6.485423e-05
80,0,-0.002113268,0.0035722647
100,0,0.007139756,0.011862694
120,0,0.033803813,-0.004710421
140,0,-0.031467736,0.007142283
160,0,-0.002200902,-0.0010993397
180,0,0.07900565,-0.09868259
200,0,-0.02607139,-0.005436501
220,0,0.03991719,-0.0074936836
240,0,0.03253158,-0.0059108804
260,0,0.015492389,0.004974302
280,0,-0.20217258,-0.10539008
300,0,-0.00016440406,0.00034068245
320,0,0.00012412103,-8.469997e-05
340,0,0.034204632,-0.16541979
360,0,0.02158854,-0.117936626
380,0,0.0027272368,-0.0017522288
400,0,-0.01832739,-0.011303308
420,0,0.047485244,0.020100668
440,0,0.03781059,-0.0042228997
460,0,0.1466551,0.026719319
480,0,-0.4005714,0.73972577
500,0,-0.017058672,0.013240096
520,0,-0.007839604,0.085636534
540,0,-0.11694833,-0.118488215
560,0,-0.02209187,-0.042085808
580,0,-0.17984845,0.054030724
600,0,-0.011408454,0.026437795
620,0,0.016875677,-0.0039431048
640,0,0.012629273,-0.022092322
660,0,-0.0045298073,-0.008324896
680,0,-0.02573337,-0.079609066
700,0,0.034083117,0.014134129
720,0,-0.020535152,-0.15085118
740,0,-0.008666831,-0.077111974
760,0,0.0095599955,-0.044267103
780,0,-0.0109586315,0.004797788
800,0,0.0713126,-0.16029748
820,0,0.24682781,-0.24860413
840,0,0.013639753,-0.23216468
860,0,-0.06660212,-0.13329962
880,0,-0.0055028,-0.0044871434
900,0,0.008488259,-0.016651554
920,0,0.0058440412,-0.009922192
940,0,-0.17714518,-0.1812476
960,0,0.004013751,-0.07055398
980,0,-0.009871386,0.012519056
0,20,-0.0018420309,0.017682232
20,20,-6.4386722e-06,6.53852e-05
40,20,-0.013161225,-0.008698027
60,20,0.011769179,-0.062190384
80,20,0.006983304,-0.0071790144
100,20,0.00072154315,0.0025587436
120,20,-0.115582824,-0.04075669
140,20,-0.13717136,-0.08313283
160,20,-0.0012171089,-0.0027743974
180,20,-0.11850195,-0.07945617
200,20,-0.03570538,-0.06382792
220,20,-0.028526984,-0.002700994
240,20,0.04164916,-0.0062970314
260,20,-0.00013841076,4.8438218e-05
280,20,-0.0044536795,-0.095814705
300,20,0.004687013,-0.01877972
320,20,-0.063657105,-0.02931222
340,20,0.00032051755,-0.0033256176
360,20,-0.0016887181,-0.017479904
380,20,-0.039202098,0.054802787
400,20,-0.2441828,0.03253265
420,20,-0.0287813,0.010727996
440,20,0.18774495,0.05930786
460,20,0.10335447,0.15600403
480,20,-0.08754037,0.29543293
500,20,-0.044578213,0.20793325
520,20,0.035660625,0.28018293
540,20,-0.148022,0.19432071
560,20,0.12014354,0.2915088
580,20,0.039991084,0.06558231
600,20,0.1952393,0.13595489
620,20,-0.008854352,-0.0062572137
640,20,-2.9668303e-05,-0.15429127
660,20,-0.002739153,-0.25463808
680,20,-6.6476176e-05,-0.00058523606
700,20,-0.04802208,-0.03764204
720,20,-0.16851763,-0.23958816
740,20,-0.023728631,-0.108916916
760,20,-0.18649426,-0.023110092
780,20,0.007282326,0.008267689
800,20,0.0101559395,0.014590179
820,20,0.21794114,-0.25922477
840,20,0.043375313,-0.23855819
860,20,0.0017077465,-0.12967126
880,20,0.017385524,-0.0792096
900,20,0.00810605,-0.1423195
920,20,-0.163609,-0.034879453
940,20,-0.12606941,-0.059677586
960,20,-0.024643114,-0.02271698
980,20,0.015023601,-0.23557633
0,40,0.002205555,0.0042186957
20,40,7.314249e-05,-5.29193e-05
40,40,-0.004485086,-0.014662621
60,40,0.11600051,-0.03699701
80,40,0.083205104,-0.058655698
100,40,-0.00040372048,-0.0010051224
120,40,-0.09696472,-0.113421135
140,40,0.004285531,0.001721882
160,40,-0.0008657581,-0.000648142
180,40,-0.0023057663,-0.005889225
200,40,-0.012225347,-0.016485732
220,40,-0.010050365,0.0098621575
240,40,0.050880052,-0.011039002
260,40,-0.0010847835,-0.0014238107
280,40,0.016942808,-0.08402266
300,40,0.028886618,-0.06501637
320,40,-0.10422635,-0.06897148
340,40,-0.028943628,-0.013079567
360,40,-0.012309001,0.0035163702
380,40,0.16473563,0.01263717
400,40,0.09030925,0.29554743
420,40,0.12359725,-0.015029502
440,40,0.011486938,0.1126174
460,40,-0.08434089,0.19228004
480,40,0.0117180655,0.3160418
500,40,-0.12530565,0.3359848
520,40,-0.112262934,0.37054205
540,40,-0.28901094,0.06381177
560,40,-0.113363855,0.4603723
580,40,-0.27077344,0.6037513
600,40,0.089767665,0.06314288
620,40,0.06655239,0.027828703
640,40,0.0018419683,0.008520131
660,40,-0.0030142048,-0.05950603
680,40,-0.04997109,-0.063767746
700,40,-0.021406382,-0.000756457
720,40,-0.04866721,-0.0013555392
740,40,-0.09295736,-0.21397898
760,40,-0.0006394911,-0.0004174546
780,40,0.04059905,0.02295361
800,40,0.010821536,0.032742504
820,40,0.014467702,-0.030015172
840,40,0.036427785,-0.09714437
860,40,0.0038200538,-0.23015739
880,40,0.005088952,-0.2575212
900,40,-0.0055828276,-0.051740132
920,40,-7.437322e-05,4.0481267e-05
940,40,0.036837142,0.030097691
960,40,0.00041658332,0.00010595557
980,40,0.0072514024,-0.24558859
0,60,0.013948382,-0.0039238697
20,60,-0.016211139,0.1889075
40,60,0.010334782,0.017370129
60,60,0.15029421,0.008432223
80,60,0.00013256629,2.5960224e-05
100,60,0.0002447689,-0.0016142942
120,60,-0.13550411,-0.12963991
140,60,0.01623416,-0.09116145
160,60,-0.07446419,-0.12456659
180,60,-0.00012479986,0.00024459168
200,60,0.00030676505,0.0006640389
220,60,0.011147587,-0.0026106485
240,60,0.02544676,0.0017000416
260,60,0.16381602,-0.0068944786
280,60,-0.0517719,-0.049277734
300,60,-0.009946689,-0.002696442
320,60,0.0286579,-0.0250291
340,60,0.0025324586,-0.020555463
360,60,-0.003264424,-0.024374476
380,60,-0.013481544,0.019091336
400,60,0.11052472,0.1276757
420,60,0.120189086,0.20143795
440,60,0.024764068,0.32221445
460,60,-0.05895031,0.21302402
480,60,-0.0107982075,0.263981
500,60,-0.03476853,0.37998745
520,60,-0.17954385,0.3946017
