x,y,fx,fy
0,0,-0.1974944,0.022422627
20,0,-0.06334525,-0.0056498623
40,0,-0.15664233,0.012964097
60,0,0.0017299384,0.0013692201
80,0,0.009625094,0.026138332
100,0,0.0053432933,0.17476372
120,0,-0.0007746203,8.971518e-05
140,0,0.001584297,0.0016998614
160,0,-0.08139177,0.08742458
180,0,0.01863502,0.05680568
200,0,-0.01580468,0.0025441768
220,0,-0.060520258,0.1011365
240,0,0.00015230593,-0.0022978308
260,0,0.00021530963,0.0020577237
280,0,0.012614133,0.024237549
300,0,-2.0691605e-05,2.4671917e-05
320,0,-0.031985953,0.041349787
340,0,0.017982552,0.0726132
360,0,-0.20809774,0.07118541
380,0,-0.005074777,0.24381751
400,0,-0.0053184214,0.24576716
420,0,0.0001771887,0.033824787
440,0,0.0016402083,0.0020601796
460,0,-0.072496265,0.1872462
480,0,-0.000101740276,3.6658086e-05
500,0,7.537352e-06,1.5487121e-05
520,0,-0.0001773094,4.362855e-05
540,0,-8.268914e-05,3.587684e-05
560,0,-0.010057018,-0.006238546
580,0,0.07230289,0.19385417
600,0,-0.0148809105,0.0017651875
620,0,-0.25568882,-0.037310805
640,0,-0.10985601,-0.008665201
660,0,-0.036724,0.025882035
680,0,-0.058815133,0.0100556305
700,0,-0.13221075,-0.0039956933
720,0,-0.00072126434,0.0035314325
740,0,-0.0022338731,0.00014632556
760,0,-0.22778063,0.020626545
780,0,-0.036148127,-0.0008334187
800,0,-0.009362752,-0.0011428378
820,0,-0.24875529,-0.0004900527
840,0,-0.22802247,0.0034134497
860,0,-0.011515575,-0.026040439
880,0,-0.12740545,-0.0055987965
900,0,-0.020963544,0.01546687
920,0,-9.837976e-07,1.0540654e-06
940,0,-1.1613936e-05,1.6824177e-07
960,0,0.0054645767,0.009451589
980,0,-0.146596,-0.21514548
0,20,-0.41896233,0.025429567
20,20,-0.01921783,-0.0027446607
40,20,1.6615126e-05,-7.830088e-07
60,20,-0.0029102135,0.007820098
80,20,-0.05744704,-0.008312617
100,20,-0.10093382,-0.0099403225
120,20,-0.078071624,0.006281982
140,20,3.0884574e-05,1.8516936e-05
160,20,-9.361267e-05,7.6692695e-06
180,20,-1.781905e-05,-4.5990517e-05
200,20,-0.00114791,-0.00082497054
220,20,-0.0051862984,-0.000101168815
240,20,0.015525768,0.12294484
260,20,-0.063060336,-0.011216908
280,20,-0.07804538,-0.0056686266
300,20,-4.8212063e-05,-1.1628724e-05
320,20,-0.1787476,0.1748424
340,20,-0.022107037,0.2147227
360,20,0.14163633,0.90386385
380,20,-0.13864735,0.16579981
400,20,0.04340336,0.34106913
420,20,-0.23025593,0.07349478
440,20,-0.0043113674,0.034572624
460,20,-0.0055195754,0.028863177
480,20,0.00019296043,0.006878013
500,20,-2.9960474e-06,7.322759e-07
520,20,-0.017989306,-0.017451208
540,20,-0.090072304,0.0047110952
560,20,-0.16824368,0.0123951
580,20,-0.18642154,-0.09846241
600,20,-0.008441302,0.011534033
620,20,-0.1137962,-0.052503947
640,20,-0.038028162,-0.05189253
660,20,-0.16811608,0.014100792
680,20,-0.21216358,0.008161687
700,20,6.629798e-05,-0.0001305442
720,20,-0.0002535609,-9.0563575e-05
740,20,-0.044883866,0.011221934
760,20,-0.21920034,0.06144255
780,20,-0.11096996,0.11371705
800,20,-0.104676805,0.029287983
820,20,-0.25724643,-0.0033083456
840,20,-0.19556883,0.0010681708
860,20,-0.23775081,-0.04115444
880,20,-0.07612108,0.015157787
900,20,-7.626031e-05,4.4584203e-06
920,20,0.0020915861,-0.0023520482
940,20,-0.0010079343,0.0034725424
960,20,-1.8085234e-06,-2.3869437e-05
980,20,-0.0009771313,-0.0012572354
0,40,-0.115509756,0.0983107
20,40,-0.007864207,0.011381793
40,40,-0.20199749,0.004356591
60,40,-0.012131057,-0.0074953395
80,40,-0.069377944,0.013836008
100,40,-0.24137993,0.012248098
120,40,-0.2422553,0.0045520263
140,40,-9.05492e-05,1.5950696e-05
160,40,-2.5681932e-06,6.942469e-09
180,40,-0.00034883522,0.00042899552
200,40,-0.052247833,-0.007813698
220,40,-0.01468611,0.0008733961
240,40,-1.6646628e-06,2.8854063e-05
260,40,-0.08867714,0.0067260107
280,40,-0.22723728,0.023088092
300,40,0.002202381,0.07971408
320,40,-0.06548681,0.022732608
340,40,-0.013381422,-0.006888706
360,40,0.07839327,0.14821462
380,40,1.4405174,1.153748
400,40,-0.021232268,0.58215874
420,40,-0.3060213,0.6657725
440,40,-0.17314272,0.04327314
460,40,0.007159334,0.07182586
480,40,0.0007709074,0.030537408
500,40,-4.314281e-05,8.298329e-06
520,40,-0.014720044,-0.023254294
540,40,-0.07079983,-0.04564007
560,40,-0.120780304,-0.016847296
580,40,-0.16028938,-0.07614707
600,40,-0.01565565,-0.0017315041
620,40,-0.041529104,0.014541573
640,40,-2.0253245e-05,-1.5447333e-05
660,40,-0.0022311215,-0.001259494
680,40,-0.10388836,-0.053487983
700,40,-0.0002055432,1.8177978e-05
720,40,-4.127138e-05,-4.3109125e-05
740,40,-0.20907448,0.005691343
760,40,-0.09391409,0.0059242584
780,40,-0.20931366,0.0075589204
800,40,-0.07096769,-0.007995138
820,40,-0.119276755,0.00085549336
840,40,-0.022291034,-0.032751545
860,40,-0.16912003,-0.11548442
880,40,-0.02180326,-0.0023785953
900,40,-0.04090856,0.021584483
920,40,-0.003170882,6.830298e-05
940,40,0.0015728541,-0.0018515988
960,40,-8.7970346e-07,-8.131396e-06
980,40,-4.839811e-06,-9.994527e-08
0,60,5.337275e-05,7.635255e-05
20,60,-0.15874475,0.033185113
40,60,-0.09402163,-0.011280092
60,60,-0.08430195,0.00015738807
80,60,-0.07534945,0.0013274259
100,60,-0.047907744,0.004331926
120,60,-0.22135551,0.0027856803
140,60,-5.940602e-05,5.1373227e-05
160,60,-9.332482e-07,5.453763e-07
180,60,-0.00037852218,0.00013821294
200,60,-0.10000415,0.09015939
220,60,-6.645949e-05,-2.544503e-05
240,60,-2.9813858e-05,2.6612133e-05
260,60,-0.00094241975,0.00028687966
280,60,-0.03673604,0.0117850555
300,60,-0.0051124264,0.09619692
320,60,-0.016172485,0.088404596
340,60,-0.19310817,-0.010324178
360,60,-0.043784387,0.022347955
380,60,-0.046235316,1.2151262
400,60,-1.0961236,1.4738773
420,60,-0.054597273,0.27043527
440,60,-0.24744464,-0.030567924
460,60,-0.053303372,-0.00042666393
480,60,-0.17478362,-0.007827551
500,60,-0.20772542,0.0038071887
520,60,-0.041186184,0.011488601
540,60,-0.07752363,0.006688499
560,60,-0.05157825,0.012411852
580,60,-0.004899877,-0.00068504596
600,60,-4.7587882e-06,-2.8244452e-07
620,60,-1.0401222e-05,-2.7201304e-08
640,60,-5.6138274e-06,6.718551e-06
660,60,-0.00764864,0.002150015
680,60,-0.18686785,0.18727069
700,60,-0.1557994,0.0011699462
720,60,-0.00012994508,1.597267e-05
740,60,-0.040988423,-0.00473156
760,60,-0.21591422,-0.01978229
780,60,-0.17868704,-0.02267027
800,60,-0.11875546,0.13383473
820,60,-0.017787145,0.027630603
840,60,4.7300437e-05,0.00043123937
860,60,-0.04190268,0.01896906
880,60,-0.011468424,0.010195719
900,60,-0.013336636,-0.01078611
920,60,-0.06343206,0.0022533122
940,60,-0.17036726,-0.03305151
960,60,0.011010372,-0.08425171
980,60,-2.7043478e-07,-5.982764e-06
0,80,-0.0066762664,-0.019303227
20,80,-0.004386782,0.026889563
40,80,-0.00056447077,0.036457118
60,80,-0.03561271,0.17567582
80,80,-0.21595876,0.11957968
100,80,-0.04549083,0.008707764
120,80,-0.0037339525,-0.0020232638
140,80,3.9906394e-05,2.3848008e-05
160,80,-6.4503797e-07,-1.3281577e-07
180,80,-0.00025296735,0.00019014419
200,80,-0.014672726,0.001100978
220,80,-0.00010584052,-3.2315344e-05
240,80,8.921258e-05,6.0176597e-05
260,80,0.001983662,0.22113724
280,80,-0.00022049875,0.00052735995
300,80,-0.004490434,0.007687286
320,80,-0.02641741,0.0032081606
340,80,-0.008319145,0.00035056466
360,80,-0.0014321324,0.0008676614
380,80,-0.012479484,-0.049206953
400,80,0.0011167892,0.23536776
420,80,-0.007979977,0.24519509
440,80,-0.24467097,-0.012139788
460,80,-0.16942269,0.0069996873
480,80,-0.17773676,-0.14948241
500,80,-0.025712786,-0.016737781
520,80,-0.0003626066,-0.00018986456
540,80,0.0011931028,0.11428026
560,80,0.009033505,0.068213336
580,80,-4.9793116e-06,-8.0818336e-07
600,80,-3.417658e-06,-1.1788117e-06
620,80,-0.0022738546,-0.0019875185
640,80,-0.006516361,0.0031318616
660,80,-0.18819779,0.22562528
680,80,-0.17715962,0.026971392
700,80,-0.0015859222,-0.0006187423
720,80,-0.011363511,0.031424075
740,80,-0.0015761686,0.0011282149
760,80,-0.035854686,0.008275961
780,80,-0.14571731,-0.0030825546
800,80,-0.0009423621,0.0024922777
820,80,-0.16622327,-0.24145815
840,80,-0.024079159,0.21629089
860,80,-0.011455677,-0.0021078666
880,80,-1.0698692e-05,4.0960613e-06
900,80,-5.9735294e-06,-1.1979611e-06
920,80,-0.00032729155,0.00033153957
940,80,-0.06760455,-0.109023966
960,80,-0.05091282,-0.054139312
980,80,-0.00045344126,-0.0007107416
0,100,0.0033442422,-0.008554546
20,100,0.007209336,0.19679011
40,100,-0.019053612,0.07304986
60,100,-0.026863739,0.002133996
80,100,-0.12630193,0.12195777
100,100,-0.040385336,0.01970281
120,100,9.413157e-09,3.7413247e-07
140,100,-1.6958328e-06,2.6151778e-07
160,100,-1.1857786e-06,6.751586e-07
180,100,-0.0034149485,-0.00019586025
200,100,-0.1900805,0.007788274
220,100,1.666653e-05,-3.8732745e-05
240,100,-0.00023496556,3.5219076e-05
260,100,-0.07703872,0.0056729345
280,100,-0.0001942852,0.00010757127
300,100,0.008918661,0.1061686
320,100,-0.076803714,0.066938445
340,100,-0.02369477,0.0045306766
360,100,-0.07978199,0.05010239
380,100,-0.09094001,0.08648662
400,100,0.0077355425,0.25301498
420,100,-0.25574607,0.011983188
440,100,-0.27655697,-0.018354831
460,100,-0.122982115,0.029450074
480,100,-0.00027420238,-7.588725e-05
500,100,-0.000878794,-0.00021314637
520,100,-0.00689426,0.033439156
540,100,6.136288e-06,0.00076684396
560,100,6.2425843e-06,4.2160436e-06
580,100,-0.0027649775,0.000296831
600,100,-0.09756076,0.0020103534
620,100,-0.09872726,-0.033530176
640,100,-0.13162218,-0.0013777269
660,100,-0.07709443,-0.010479586
680,100,-0.18708129,-0.0162427
700,100,-0.00010215354,7.0001056e-06
720,100,-4.788623e-06,3.2722141e-06
740,100,-0.000107500986,0.0002806106
760,100,-0.028159063,0.07905071
780,100,-0.08573562,-0.012720547
800,100,-0.01979527,0.012996655
820,100,-0.0003886566,-0.00063409336
840,100,-0.18449745,-0.015134754
860,100,-0.08433844,-0.100274146
880,100,0.008968442,-0.022473777
900,100,1.1634671e-05,-2.9378189e-06
920,100,-9.819191e-06,-2.2764134e-07
940,100,6.2227504e-05,-0.00016097768
960,100,-0.00015504337,1.1383819e-05
980,100,-0.00050238956,-0.00024199692
0,120,-0.0012812185,0.0017012561
20,120,-0.16103329,0.090835124
40,120,-0.012548225,0.10697997
60,120,-0.1532998,0.018210558
80,120,-6.447154e-06,4.6158098e-06
100,120,1.0194638e-06,1.2528889e-05
120,120,-2.6477264e-07,9.568823e-07
140,120,9.1639095e-08,2.5404162e-07
160,120,-1.932547e-06,9.788204e-07
180,120,-2.6524422e-06,-7.8832767e-07
200,120,-1.2576075e-05,6.9123857e-06
220,120,-4.382741e-05,6.1089544e-05
240,120,-0.10111789,-0.018330645
260,120,-0.13252538,0.0042822664
280,120,-0.00082556956,-7.551876e-05
300,120,-1.3255173e-05,1.11909985e-05
320,120,-3.2979726e-05,0.00012775917
340,120,-0.005967816,0.0045874296
360,120,-0.08201803,0.21330348
380,120,-0.17601101,0.008766482
400,120,0.026974466,0.265579
420,120,-0.24988265,0.18549995
440,120,-0.24125496,-0.0015234213
460,120,-0.20275623,0.0011400988
480,120,-0.13073695,0.04188535
500,120,-0.02503223,0.019643424
520,120,0.015587779,0.14747214
540,120,0.023074167,0.16310456
560,120,-0.15105428,0.18370531
580,120,-0.15417941,0.19140692
600,120,-0.23669988,-0.008630126
620,120,-0.15382017,0.0050704726
640,120,-0.2511491,0.011268347
660,120,-0.14568764,-0.018077279
680,120,-0.00078268675,5.332889e-05
700,120,-7.816934e-06,2.9574271e-06
720,120,-1.0381508e-05,6.6522254e-05
740,120,-0.12418018,0.17022887
760,120,-0.038283385,0.059149314
780,120,-0.102270894,-0.005076936
800,120,-0.09273125,-0.023594165
820,120,-0.13312837,0.0479972
840,120,-0.016844524,-0.0024770035
860,120,-0.12557925,0.00087328366
