x,y,fx,fy
0,0,-0.041689716,0.06745573
20,0,-0.05452893,-0.15333411
40,0,0.00083774206,0.0014406118
60,0,0.0062248292,0.000569138
80,0,0.006920398,0.114105046
100,0,-0.08818109,0.00022094662
120,0,0.0343039,0.008928741
140,0,-0.0040766713,0.100442834
160,0,-0.15305771,-0.048320945
180,0,0.008249216,0.02470546
200,0,-0.015168842,-0.010285491
220,0,-0.060481917,0.06578432
240,0,-0.00059307064,0.12394501
260,0,-0.03725364,-0.006553403
280,0,-0.017175132,0.018583069
300,0,-0.017111283,0.072074994
320,0,-0.012077029,0.0089420825
340,0,0.121542245,-0.0029977036
360,0,-0.02947837,0.04797439
380,0,0.010195054,0.027700225
400,0,0.017726023,-0.004995049
420,0,0.00010221251,0.00013180634
440,0,0.00028636566,-7.555673e-05
460,0,-0.003927009,0.040479757
480,0,0.015357295,0.09600173
500,0,-0.11078857,0.064045765
520,0,-0.040980805,0.058259476
540,0,0.0082338005,-0.01319512
560,0,0.012288538,-0.00097489794
580,0,0.020825738,-0.034060787
600,0,-0.011294613,-0.038199954
620,0,-0.014131049,-0.06791145
640,0,-0.010701954,0.0057196906
660,0,-0.012449655,-0.0105710495
680,0,-0.04233152,0.05678984
700,0,0.0015051124,-0.11411344
720,0,0.036632776,-0.0017704401
740,0,-0.004012799,0.0045725736
760,0,-0.003770189,0.002945641
780,0,-0.045187443,0.008141071
800,0,0.011345049,0.008896885
820,0,0.018680252,0.016760835
840,0,0.035373393,0.010394991
860,0,0.00013663493,-0.0047056703
880,0,0.019662494,0.014864141
900,0,-0.008487057,0.042391762
920,0,-0.11295672,0.04446678
940,0,-0.016312273,-0.07197571
960,0,-0.07930222,0.1286999
980,0,-0.0941461,-0.18496208
0,20,-0.012128094,-0.022398984
20,20,-0.008219048,-0.0003062776
40,20,0.0014525646,2.3800912e-05
60,20,-0.00014278795,0.030555304
80,20,-0.006665935,0.0057068425
100,20,0.0018739459,0.0014320449
120,20,0.030421482,0.03895669
140,20,0.0362732,-0.011011643
160,20,-0.009320437,0.023530394
180,20,-0.02371043,-0.10310408
200,20,-0.03211592,2.4057175e-05
220,20,0.027927373,-0.024409775
240,20,-0.022704752,0.01794872
260,20,-0.025323763,0.058088914
280,20,-0.07575095,-0.01840022
300,20,-0.0018654892,-0.0219242
320,20,-0.0051954947,0.020137498
340,20,-0.04890577,0.17366157
360,20,0.02911131,0.099580795
380,20,0.0068371305,0.03875333
400,20,0.03054628,-0.00071680767
420,20,0.0002922189,0.0002705342
440,20,0.049244504,0.05538418
460,20,-0.017831655,0.0036313157
480,20,0.00015088277,-0.089116156
500,20,3.1871223e-05,-0.00012730285
520,20,0.001050842,0.022750549
540,20,7.140978e-05,1.2068201e-05
560,20,-0.02526325,-0.008638794
580,20,-0.03424491,0.057084378
600,20,0.025856286,-0.05454223
620,20,-0.03669432,0.0062659928
640,20,-0.05746958,-0.06685784
660,20,-0.026825745,0.021983301
680,20,0.009132635,0.092012845
700,20,0.0053679463,-0.002044265
720,20,-0.00012968239,0.00020864588
740,20,-0.027880693,0.008569473
760,20,0.0093060965,0.013881256
780,20,-0.034586903,0.050631516
800,20,-0.030974202,0.019473223
820,20,0.04885566,-0.009241024
840,20,-0.00044643972,-0.028427936
860,20,-0.0020948267,9.685498e-05
880,20,0.020506809,-0.06382222
900,20,-0.0111920135,-0.05461183
920,20,0.013341491,2.4027642e-05
940,20,-0.0011384231,0.010129105
960,20,0.03408853,-0.016459122
980,20,0.010359316,-0.07939591
0,40,0.019776093,0.009568698
20,40,-0.034784425,0.05264149
40,40,-0.012025138,-0.049448777
60,40,-0.053208265,0.013508788
80,40,-0.04857712,-0.075150326
100,40,0.024920389,-0.0140404245
120,40,0.045086343,0.0142701715
140,40,0.054717872,-0.00054809294
160,40,-0.015379627,0.10819746
180,40,-0.07202763,0.015488949
200,40,-0.048459444,-0.04810853
220,40,0.087870955,-0.0035117941
240,40,0.04700856,-0.047909275
260,40,-0.10973438,0.08143871
280,40,-0.013323385,-0.026979223
300,40,-0.047175396,-0.051389202
320,40,0.00019842575,0.07703145
340,40,0.07784083,-0.03217494
360,40,0.0019900196,-0.001320032
380,40,-0.09014108,0.009443833
400,40,-0.08309122,0.017247085
420,40,-0.015080405,-0.0073096976
440,40,0.10355811,0.06198683
460,40,-0.020624643,0.0013025299
480,40,0.028820395,-0.018131305
500,40,-0.012341516,0.010378544
520,40,0.022486607,0.011616418
540,40,-0.0135674365,-0.0038731096
560,40,-0.00026227228,-0.002471196
580,40,-0.07426322,0.032082923
600,40,0.044464856,0.0092620095
620,40,-0.0077650836,0.015767772
640,40,-0.013760781,-0.027590537
660,40,0.08496449,-0.008772474
680,40,0.024484845,-0.020219678
700,40,-0.0060335905,-0.0049417764
720,40,0.055268854,-0.06829455
740,40,-0.04251737,0.018446812
760,40,-0.05320797,0.016600266
780,40,0.049816392,-0.016011907
800,40,0.034868594,-0.0096016815
820,40,0.0074862763,0.019421823
840,40,-0.0041253604,-0.00042836342
860,40,-0.038338304,0.07336778
880,40,0.0039185444,0.0026316238
900,40,0.0149387475,0.004000635
920,40,-0.0022445223,0.017967863
940,40,-0.006109599,0.052108698
960,40,0.028546834,0.014663658
980,40,-0.04148025,0.033452064
0,60,9.592705e-05,-7.017581e-05
20,60,-0.011438787,-0.06587576
40,60,-0.003690255,0.011436006
60,60,-0.08533979,0.011570364
80,60,-0.011813319,0.039390225
100,60,-0.013481287,0.013968301
120,60,0.002593151,0.0006040011
140,60,-0.004748476,0.012326275
160,60,0.014586702,-0.00074412936
180,60,0.017417116,0.031288464
200,60,0.15419108,0.13220423
220,60,-0.16652744,0.014257918
240,60,-0.00781739,-0.09532438
260,60,-0.010417434,-0.009286579
280,60,0.08308592,-0.1359036
300,60,-0.025567204,-0.014331311
320,60,-0.024577728,-0.00231584
340,60,0.09805674,0.09259767
360,60,-0.179107,-0.060956296
380,60,0.030085025,0.050315782
400,60,0.005499959,-0.12512916
420,60,-0.024794249,-0.04882133
440,60,-0.04378177,0.0070948726
460,60,0.058294713,0.10742851
480,60,-0.011645285,0.0064956695
500,60,0.03851805,-0.005196455
520,60,-0.15161456,0.02100078
540,60,-0.0011799359,0.0787273
560,60,-0.002158126,-0.017845437
580,60,-0.03851356,-0.073517144
600,60,-0.0030135855,0.0069511593
620,60,0.02704362,-0.042297244
640,60,-0.017383238,-0.0726608
